Kode Item	Nama Item	Jenis	Konversi	Satuan	Harga Pokok	Harga Retail	Harga Grosir
8999999612924	SUNSILK CONDITONER GLOSY BLCK 9ml(1X20X12)	SHAMPO	12.00	RCG	9,552	11,000	10,250
8999999612924	SUNSILK CONDITONER GLOSY BLCK 9ml(1X20X12)	SHAMPO	240.00	DUS	191,040	197,000	0
8999999612931	SUNSILK CONDITONER SLIKY SMTH 9ML (1X20X12)	SHAMPO	1.00	PCS	796	1,000	0
8999999612931	SUNSILK CONDITONER SLIKY SMTH 9ML (1X20X12)	SHAMPO	12.00	RCG	9,552	11,500	10,250
8999999612931	SUNSILK CONDITONER SLIKY SMTH 9ML (1X20X12)	SHAMPO	240.00	DUS	191,040	197,000	0
8999999612054	SUNSILK GLOSBLCK 160ml(1X12)	SHAMPO	1.00	PCS	19,371	23,500	20,750
8999999612054	SUNSILK GLOSBLCK 160ml(1X12)	SHAMPO	12.00	LSN	232,454	260,000	0
8999999612122	SUNSILK GLOSY BLCK 10G(1X42X12)	SHAMPO	1.00	PCS	713	1,000	0
8999999612122	SUNSILK GLOSY BLCK 10G(1X42X12)	SHAMPO	12.00	RCG	8,558	10,000	9,250
8999999612122	SUNSILK GLOSY BLCK 10G(1X42X12)	SHAMPO	504.00	DUS	359,419	370,500	0
8999999612078	SUNSILK GLOSYBLCK 70mL(1X48)	SHAMPO	1.00	PCS	12,828	15,500	14,150
8999999612078	SUNSILK GLOSYBLCK 70mL(1X48)	SHAMPO	6.00	PAK	76,969	81,500	0
8999999612078	SUNSILK GLOSYBLCK 70mL(1X48)	SHAMPO	48.00	DUS	615,752	634,500	0
8999999048501	SUNSILK HJB DANDRUF 160ml(1X12)	SHAMPO	1.00	PCS	21,205	25,500	22,500
8999999048501	SUNSILK HJB DANDRUF 160ml(1X12)	SHAMPO	12.00	LSN	254,460	262,500	0
8999999048280	SUNSILK HJB SCH 10ml(1X40X12)	SHAMPO	1.00	PCS	791	1,000	0
8999999048280	SUNSILK HJB SCH 10ml(1X40X12)	SHAMPO	12.00	RCG	9,490	11,000	10,000
8999999048280	SUNSILK HJB SCH 10ml(1X40X12)	SHAMPO	480.00	DUS	379,600	391,000	0
8999999500900	SUNSILK KONDISIONER HTM SCHT (1X40X12)	SHAMPO	1.00	PCS	399	500	0
8999999500900	SUNSILK KONDISIONER HTM SCHT (1X40X12)	SHAMPO	12.00	RCG	4,784	5,500	5,000
8999999500900	SUNSILK KONDISIONER HTM SCHT (1X40X12)	SHAMPO	480.00	DUS	191,360	197,500	0
8999999612139	SUNSILK SILKY SMOOTH 160ML(1X6)	SHAMPO	1.00	PCS	20,000	23,500	20,750
8999999612139	SUNSILK SILKY SMOOTH 160ML(1X6)	SHAMPO	6.00	PAK	120,000	120,000	0
8999999612207	SUNSILK SLIKY SMTH 10g(1X42X12+1)	SHAMPO	1.00	PCS	759	1,000	0
8999999612207	SUNSILK SLIKY SMTH 10g(1X42X12+1)	SHAMPO	12.00	RCG	9,105	10,500	9,500
8999999612207	SUNSILK SLIKY SMTH 10g(1X42X12+1)	SHAMPO	504.00	DUS	382,410	394,000	0
8999999581985	SUPERPEL ANTBAC CIT 500ml(1X12)	SBN LANTAI	1.00	PCS	7,556	10,000	8,000
8999999581985	SUPERPEL ANTBAC CIT 500ml(1X12)	SBN LANTAI	12.00	DUS	90,672	93,500	0
8999999549497	SUPERPEL APPLE 260ml(1X24)	SBN LANTAI	1.00	PCS	3,950	5,000	4,200
8999999549497	SUPERPEL APPLE 260ml(1X24)	SBN LANTAI	24.00	DUS	94,897	98,000	0
8999999406929	SUPERPEL APPLE 770ml(1X12)	SBN LANTAI	1.00	PCS	9,496	13,000	11,500
8999999406929	SUPERPEL APPLE 770ml(1X12)	SBN LANTAI	12.00	DUS	113,957	129,500	0
8999999549503	SUPERPEL LEMON 260ml(1X24)	SBN LANTAI	1.00	PCS	3,965	5,000	4,200
8999999549503	SUPERPEL LEMON 260ml(1X24)	SBN LANTAI	24.00	DUS	95,165	98,000	0
8999999406943	SUPERPEL LEMON 770ml(1X12)	SBN LANTAI	1.00	PCS	10,459	13,000	11,000
8999999406943	SUPERPEL LEMON 770ml(1X12)	SBN LANTAI	12.00	DUS	125,508	129,500	0
8999999585440	SUPERPEL STRWBRY 770ml(1X12)	SBN LANTAI	1.00	PCS	9,781	13,500	11,500
8999999585440	SUPERPEL STRWBRY 770ml(1X12)	SBN LANTAI	12.00	DUS	117,377	134,000	0
8996001355046	SUPERSTAR 12,5g(1X8X20)	MKAN	1.00	PCS	850	1,000	0
8996001355046	SUPERSTAR 12,5g(1X8X20)	MKAN	20.00	PAK	17,000	18,500	17,500
8996001355046	SUPERSTAR 12,5g(1X8X20)	MKAN	160.00	DUS	136,000	137,000	0
8997878701578	SUPERZUPER 100G(1X20X40)	CANDY	1.00	PCS	5,975	7,500	6,500
8997878701578	SUPERZUPER 100G(1X20X40)	CANDY	20.00	DUS	119,500	124,000	0
8997878003146	SUPERZUPER 125G(1X12X50)	CANDY	1.00	PAK	8,250	9,500	8,500
8997878003146	SUPERZUPER 125G(1X12X50)	CANDY	12.00	DUS	98,999	102,000	0
8992959953198	SWEETY 24 XL	POPOK	1.00	PCS	47,500	55,000	50,500
8992959953198	SWEETY 24 XL	POPOK	8.00	DUS	380,000	391,500	0
8992959957608	SWEETY 4XL(1X24)	POPOK	1.00	PCS	7,488	9,000	8,000
8992959957608	SWEETY 4XL(1X24)	POPOK	24.00	DUS	179,712	185,500	0
8992959957592	SWEETY 5L(1X24)	POPOK	1.00	PCS	7,488	9,000	8,000
8992959957592	SWEETY 5L(1X24)	POPOK	24.00	DUS	179,712	185,000	0
899295950899	SWEETY CLOUD 28 L(1X3)	POPOK	1.00	PCS	47,500	55,000	50,350
899295950899	SWEETY CLOUD 28 L(1X3)	POPOK	3.00	DUS	142,500	147,000	0
8992959508992	SWEETY CLOUD 28 L(1X4)	POPOK	1.00	PCS	47,500	55,000	50,750
8992959508992	SWEETY CLOUD 28 L(1X4)	POPOK	3.00	DUS	142,500	145,000	0
8992959508985	SWEETY CLOUD 32M(1X8)	POPOK	1.00	PCS	47,500	55,000	50,000
8992959508985	SWEETY CLOUD 32M(1X8)	POPOK	8.00	DUS	380,000	394,500	0
8992959953181	SWEETY L28(1X8)	POPOK	1.00	PCS	45,000	52,500	48,000
8992959953181	SWEETY L28(1X8)	POPOK	8.00	DUS	360,000	371,000	0
8992959953174	SWEETY M32(1X8)	POPOK	1.00	PCS	45,000	52,500	48,000
8992959953174	SWEETY M32(1X8)	POPOK	8.00	DUS	360,000	371,000	0
8992959957585	SWEETY M5 (1X24)	POPOK	1.00	PCS	7,366	9,000	8,000
8992959957585	SWEETY M5 (1X24)	POPOK	24.00	DUS	176,784	182,500	0
8992959953167	SWEETY S38(1X8)	POPOK	1.00	PCS	45,000	52,500	48,000
8992959953167	SWEETY S38(1X8)	POPOK	8.00	DUS	360,000	371,000	0
8996001328224	TAMARIN PAK 135G(1X24)	CANDY	1.00	PAK	6,250	7,500	6,650
8996001328224	TAMARIN PAK 135G(1X24)	CANDY	24.00	DUS	150,000	154,500	0
8991102320184	TANGO CHCO JVMCA 100G(1X24)	MKAN	1.00	PCS	4,446	6,000	5,250
8991102320184	TANGO CHCO JVMCA 100G(1X24)	MKAN	24.00	DUS	106,700	117,000	0
8991102010153	TANGO KLG CHESEE 200G(1X6)	MKAN	1.00	PCS	21,667	25,500	23,000
8991102010153	TANGO KLG CHESEE 200G(1X6)	MKAN	6.00	DUS	130,000	133,000	0
8991102384841	TANGO ROYAL CKLT 100G(1X24)	MKAN	1.00	PCS	4,417	6,000	5,250
8991102384841	TANGO ROYAL CKLT 100G(1X24)	MKAN	24.00	DUS	106,000	117,000	0
8991102127233	TANGO STRWBRY 100G(1X24)	MKAN	1.00	PCS	4,446	6,000	5,250
8991102127233	TANGO STRWBRY 100G(1X24)	MKAN	24.00	DUS	106,700	117,000	0
8991102989381	TANGO TIRAMISU 100G(1X24)	MKAN	1.00	PCS	4,446	6,000	5,250
8991102989381	TANGO TIRAMISU 100G(1X24)	MKAN	24.00	DUS	106,700	117,000	0
8991102987639	TANGO VANILA 100G(1X24)	MKAN	1.00	PCS	4,446	6,000	5,250
8991102987639	TANGO VANILA 100G(1X24)	MKAN	24.00	DUS	106,700	117,000	0
8991102012553	TANGO WAFEL 105G KALENG	MKAN	1.00	PCS	19,500	23,500	20,666
GA	TAPIOKA GUNUNG AGUNG KARUNG (25KG)	ACI	1.00	KG	6,520	7,000	6,800
GA	TAPIOKA GUNUNG AGUNG KARUNG (25KG)	ACI	25.00	KRG	163,000	164,000	0
IT1KG	TAPIOKA IBU TANI KARUNG(1X25KG)	ACI	1.00	KG	6,100	9,000	8,500
IT1KG	TAPIOKA IBU TANI KARUNG(1X25KG)	ACI	25.00	KRG	152,499	187,500	0
8997032680947	TARO POTABEE BBQ 17g (1X40)	SNACK	1.00	PCS	1,793	2,500	1,900
8997032680947	TARO POTABEE BBQ 17g (1X40)	SNACK	40.00	DUS	71,700	74,000	0
8999999000066	TARO POTABEE BBQ 32g (1X36)	SNACK	1.00	PCS	4,333	5,500	4,750
8999999000066	TARO POTABEE BBQ 32g (1X36)	SNACK	36.00	DUS	156,000	161,000	0
8997032680930	TARO SEAWEED 17g (1X40)	SNACK	1.00	PCS	1,725	2,500	1,850
8997032680930	TARO SEAWEED 17g (1X40)	SNACK	40.00	DUS	68,996	71,500	0
8997032680893	TARO TEMPE CHIKEN ONI 55G(1X36)	SNACK	1.00	PCS	6,455	8,000	6,730
8997032680893	TARO TEMPE CHIKEN ONI 55G(1X36)	SNACK	36.00	DUS	232,366	242,000	0
8997032680992	TARO TEMPE SAMBAL MATAH 55G(1X36)	SNACK	1.00	PCS	6,455	8,000	6,730
8997032680992	TARO TEMPE SAMBAL MATAH 55G(1X36)	SNACK	36.00	DUS	232,366	242,000	0
TATAISI4	TATA 360H ISI (1x30)	TISU	1.00	PCS	3,667	0	0
TATAISI4	TATA 360H ISI (1x30)	TISU	3.00	PAK	11,000	20,000	18,000
TATAISI4	TATA 360H ISI (1x30)	TISU	30.00	BAL	110,000	160,000	0
8993093665244	TAWON 2L(1X6)	MINYAK	1.00	PCS	36,800	39,000	38,300
8993093665244	TAWON 2L(1X6)	MINYAK	6.00	DUS	220,800	225,500	0
8996006858245	TEBS BTL 350ml(1X12)	MNM	1.00	PCS	3,750	5,000	4,000
8996006858245	TEBS BTL 350ml(1X12)	MNM	12.00	KRAT	45,000	46,500	0
8996006853127	TEBS KALENG 330ml(1X20)	MNM	1.00	PCS	4,800	6,500	5,000
8996006853127	TEBS KALENG 330ml(1X20)	MNM	20.00	DUS	96,000	99,000	0
T2T	TEH 2TANG(1X10X10)	TEH	1.00	PCS	3,025	4,000	3,400
T2T	TEH 2TANG(1X10X10)	TEH	10.00	PAK	30,250	32,500	0
T2T	TEH 2TANG(1X10X10)	TEH	100.00	BAL	302,500	312,000	0
8993055000502	TEH BENDERA KOTAK 50G(1X10)	TEH	1.00	PCS	3,160	4,000	3,500
8993055000502	TEH BENDERA KOTAK 50G(1X10)	TEH	10.00	PAK	31,600	33,000	0
8996006858016	TEH BOTOL SOSRO 350ml(1X12)	MNM	1.00	PCS	3,750	4,500	4,000
8996006858016	TEH BOTOL SOSRO 350ml(1X12)	MNM	12.00	DUS	42,800	44,000	0
8996006000019	TEH BTL KTK 300mL(1X24)	MNM	1.00	PCS	3,125	4,000	3,500
8996006000019	TEH BTL KTK 300mL(1X24)	MNM	24.00	DUS	75,000	77,500	0
8994286110015	TEH DANDANG BIRU (1X10X10)	TEH	1.00	PCS	3,300	4,500	0
8994286110015	TEH DANDANG BIRU (1X10X10)	TEH	10.00	PAK	33,000	38,500	35,000
8994286110015	TEH DANDANG BIRU (1X10X10)	TEH	100.00	BAL	330,000	340,000	0
8996001600146	TEH PUCUK 350ml(1X24)	MNM	1.00	PCS	2,458	4,000	2,710
8996001600146	TEH PUCUK 350ml(1X24)	MNM	24.00	DUS	59,000	61,000	0
TCN	TEMBAKAU CAP NONA 120G(1X5)	BHN ROKOK	1.00	PCS	19,400	29,500	23,500
TCT	TEMBAKAU CAP TAWON 75G(1X5)	BHN ROKOK	1.00	PCS	10,000	15,000	12,000
MNLG	TEMBAKAU MANALAGIH 50G (1X10)	BHN ROKOK	1.00	PCS	5,700	9,000	6,850
QBP	TEMBAKAU QUEEN BEE PREMIUM 60G	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
TSDL	TEMBAKAU SUN DAILY LEMON 45G	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
SDEB	TEMBAKAU SUNDAILY ESSEN BUBLEGUM 45G	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
SDS	TEMBAKAU SUNDAILY STW 45G	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
SWPWB	TEMBAKAU SW WHISKY BLUE	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
SDECJ	TEMBAKAU SYNDAILY ESSE CHANGE 45G	BHN ROKOK	1.00	PCS	12,500	18,000	15,000
8993296715012	TEPUNG CAKRA 1KG(1X12)	TERIGU	1.00	PCS	11,600	13,500	12,300
8993296715012	TEPUNG CAKRA 1KG(1X12)	TERIGU	12.00	DUS	139,200	145,000	0
JWR1/2	TEPUNG JAWARA 25KG(1X50)	TERIGU	1.00	PCS	3,280	5,000	4,500
JWR1/2	TEPUNG JAWARA 25KG(1X50)	TERIGU	50.00	KRG	164,000	199,000	0
8993093115008	TEPUNG ROSEBRND BP 500g(1X20)	TERIGU	1.00	PCS	7,175	9,000	7,850
8993093115008	TEPUNG ROSEBRND BP 500g(1X20)	TERIGU	20.00	DUS	143,500	152,500	0
8993093135006	TEPUNG ROSEBRND KP 500G(1X20)	TERIGU	1.00	PCS	7,400	12,000	11,000
8993093135006	TEPUNG ROSEBRND KP 500G(1X20)	TERIGU	20.00	DUS	148,000	217,500	0
8993496110075	TEPUNG TULIP 1KG(1X10)	TERIGU	1.00	PCS	8,400	9,500	9,000
8993496110075	TEPUNG TULIP 1KG(1X10)	TERIGU	10.00	DUS	84,000	88,500	0
TRG1/2KG	TERIGU  CURAH 1/2KG	CURAH	1.00	PCS	3,280	5,000	4,500
TRG1/2KG	TERIGU  CURAH 1/2KG	CURAH	50.00	KRG	164,000	199,000	0
8997205020013	TERIGU BOLA SALJU 1kg(1X10)	TERIGU	1.00	PCS	9,700	11,500	10,500
8997205020013	TERIGU BOLA SALJU 1kg(1X10)	TERIGU	10.00	DUS	97,000	101,000	0
BSKK	TERIGU BOLA SALJU KARUNG 25KG	TERIGU	1.00	KG	6,560	8,000	7,250
BSKK	TERIGU BOLA SALJU KARUNG 25KG	TERIGU	25.00	KRG	163,999	174,500	0
TRG1KG	TERIGU CURAH 1KG	CURAH	1.00	PCS	6,560	9,000	8,500
TRG1KG	TERIGU CURAH 1KG	CURAH	25.00	KRG	164,000	199,000	0
JWRCURAH	TERIGU JAWARA 25KG KARUNG	TERIGU	25.00	KRG	164,000	199,000	0
8993296210005	TERIGU SGTGA BIRU 1KG(1X12)	TERIGU	1.00	PCS	10,833	13,500	13,000
8993296210005	TERIGU SGTGA BIRU 1KG(1X12)	TERIGU	12.00	DUS	130,000	136,000	0
THERICK	THERICK KOREK CEKLEK 2000(1X20X50)	KOREK	1.00	PCS	940	2,000	0
THERICK	THERICK KOREK CEKLEK 2000(1X20X50)	KOREK	50.00	PAK	47,000	52,000	50,000
THERICK	THERICK KOREK CEKLEK 2000(1X20X50)	KOREK	1,000.00	DUS	940,000	975,000	0
THERICKR	THERICK RODA (1X20X50)	KOREK	1.00	PCS	900	2,000	0
THERICKR	THERICK RODA (1X20X50)	KOREK	50.00	PAK	45,000	49,500	47,750
THERICKR	THERICK RODA (1X20X50)	KOREK	1,000.00	DUS	900,000	935,000	0
8993007002967	TIGA SAPI 490g(1X48)	SUSU SKM	1.00	PCS	11,793	13,500	12,500
8993007002967	TIGA SAPI 490g(1X48)	SUSU SKM	48.00	DUS	566,040	583,000	0
8993175547413	TIME BREAK 14G(1X6X20)	MKAN	1.00	PCS	788	1,000	0
8993175547413	TIME BREAK 14G(1X6X20)	MKAN	20.00	PAK	15,753	18,000	17,500
8993175547413	TIME BREAK 14G(1X6X20)	MKAN	120.00	DUS	94,516	102,000	0
8992775610008	TING-TING PAK 125G(1X20X50)	CANDY	1.00	PAK	8,170	9,500	8,750
8992775610008	TING-TING PAK 125G(1X20X50)	CANDY	20.00	DUS	163,399	167,000	0
8992775100882	TING-TING PEANUT BAR 16G(1X12X12)	CANDY	1.00	PCS	1,603	2,000	0
8992775100882	TING-TING PEANUT BAR 16G(1X12X12)	CANDY	12.00	BOX	19,233	21,500	20,500
8992775100882	TING-TING PEANUT BAR 16G(1X12X12)	CANDY	144.00	DUS	230,796	238,000	0
8998694111121	TINI WINI B 18G ASIN(1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111121	TINI WINI B 18G ASIN(1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111121	TINI WINI B 18G ASIN(1X6X10)	SNACK	60.00	DUS	51,000	53,000	0
8998694111152	TINI WINI BT 18G CKLT(1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111152	TINI WINI BT 18G CKLT(1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111152	TINI WINI BT 18G CKLT(1X6X10)	SNACK	60.00	DUS	51,000	53,000	0
8998694111176	TINI WINI BT 18G MANIS (1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111176	TINI WINI BT 18G MANIS (1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111176	TINI WINI BT 18G MANIS (1X6X10)	SNACK	60.00	DUS	51,000	53,000	0
8998694111138	TINI WINI BT 18G STRW(1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111138	TINI WINI BT 18G STRW(1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111138	TINI WINI BT 18G STRW(1X6X10)	SNACK	60.00	DUS	51,000	56,000	0
8998694111145	TINI WINI BT 8G JGNG MNS(1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111145	TINI WINI BT 8G JGNG MNS(1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111145	TINI WINI BT 8G JGNG MNS(1X6X10)	SNACK	60.00	DUS	51,000	56,000	0
8998694111008	TINI WINI BT BOX CHOCO 38G(1X12)	MKAN	1.00	BOX	5,000	6,000	5,250
8998694111008	TINI WINI BT BOX CHOCO 38G(1X12)	MKAN	12.00	DUS	60,000	63,000	0
8998694111022	TINI WINI BT BOX STW 38G(1X12)	MKAN	1.00	BOX	5,000	6,000	5,250
8998694111022	TINI WINI BT BOX STW 38G(1X12)	MKAN	12.00	DUS	60,000	63,000	0
8998694111169	TINI WINI BT18G PIZZA(1X6X10)	SNACK	1.00	PCS	850	2,000	0
8998694111169	TINI WINI BT18G PIZZA(1X6X10)	SNACK	10.00	PAK	8,500	10,000	9,350
8998694111169	TINI WINI BT18G PIZZA(1X6X10)	SNACK	60.00	DUS	51,000	57,000	0
8995154104075	TISU POP UP TITA (1X8X8)	TISU	1.00	PCS	2,578	3,500	0
8995154104075	TISU POP UP TITA (1X8X8)	TISU	8.00	PAK	20,625	30,000	27,500
8995154104075	TISU POP UP TITA (1X8X8)	TISU	64.00	BAL	165,000	198,000	0
899515410423	TITA 180 ISI 3(1X60)	TISU	1.00	PCS	2,083	5,000	0
899515410423	TITA 180 ISI 3(1X60)	TISU	3.00	PAK	6,250	20,000	18,000
899515410423	TITA 180 ISI 3(1X60)	TISU	60.00	BAL	125,000	175,000	0
TITAISI3	TITA ISI 3 360L(1x30)	TISU	1.00	PCS	3,833	5,000	0
TITAISI3	TITA ISI 3 360L(1x30)	TISU	3.00	PAK	11,500	20,000	18,000
TITAISI3	TITA ISI 3 360L(1x30)	TISU	30.00	BAL	115,000	165,000	0
TITI180	TITI 180H  ISI 4(1x30)	TISU	1.00	PCS	2,833	10,000	0
TITI180	TITI 180H  ISI 4(1x30)	TISU	4.00	PAK	11,333	20,000	18,000
TITI180	TITI 180H  ISI 4(1x30)	TISU	30.00	BAL	85,000	135,000	0
TITI360	TITI 360H ISI 3(1x30)	TISU	1.00	PCS	3,333	10,000	0
TITI360	TITI 360H ISI 3(1x30)	TISU	3.00	PAK	10,000	20,000	18,000
TITI360	TITI 360H ISI 3(1x30)	TISU	30.00	BAL	100,000	150,000	0
8998898101447	TOLAK ANGIN 15ML(1X12)	OBAT	1.00	PCS	3,625	5,000	4,000
8998898101447	TOLAK ANGIN 15ML(1X12)	OBAT	12.00	BOX	43,500	46,000	0
8998866202626	TOP AREN 22G RCG(1X12X15)	KOPI	1.00	PCS	1,118	2,000	0
8998866202626	TOP AREN 22G RCG(1X12X15)	KOPI	15.00	RCG	16,767	19,500	17,800
8998866202626	TOP AREN 22G RCG(1X12X15)	KOPI	180.00	DUS	201,200	207,500	0
8852008510539	TOPPO LOTTE STICK17G(1X12X12)	MKAN	1.00	PCS	1,653	2,000	0
8852008510539	TOPPO LOTTE STICK17G(1X12X12)	MKAN	12.00	BOX	19,833	22,500	21,250
8852008510539	TOPPO LOTTE STICK17G(1X12X12)	MKAN	144.00	DUS	238,000	245,500	0
8852008510072	TOPPO VANILA STICK 17G(1X12X12)	MKAN	1.00	PCS	1,653	2,000	0
8852008510072	TOPPO VANILA STICK 17G(1X12X12)	MKAN	12.00	BOX	19,833	22,500	21,250
8852008510072	TOPPO VANILA STICK 17G(1X12X12)	MKAN	144.00	DUS	238,000	245,500	0
8991234567105	TORACINO 20 MANGO	ROKOK	1.00	PCS	14,300	15,000	14,500
8991234567105	TORACINO 20 MANGO	ROKOK	10.00	SLOF	143,000	144,500	0
8997020470062	TORACINO 20 STICK	ROKOK	1.00	PCS	13,300	14,000	13,700
8997020470062	TORACINO 20 STICK	ROKOK	10.00	SLOF	133,000	134,500	0
8991234567891	TORACINO BERRY 20(1X10)	ROKOK	1.00	PCS	14,900	15,500	15,250
8991234567891	TORACINO BERRY 20(1X10)	ROKOK	10.00	SLOF	149,000	150,500	0
8995077606526	TOSTOS KRN BBQ 20g(1X6X10)	SNACK	1.00	PCS	1,558	2,000	1,800
8995077606526	TOSTOS KRN BBQ 20g(1X6X10)	SNACK	10.00	RCG	15,583	16,500	0
8995077606526	TOSTOS KRN BBQ 20g(1X6X10)	SNACK	60.00	DUS	93,500	96,500	0
8995077606519	TOSTOS ROASTED CORN 20g(6X10)	SNACK	1.00	PCS	1,558	2,000	1,800
8995077606519	TOSTOS ROASTED CORN 20g(6X10)	SNACK	10.00	RCG	15,583	16,500	0
8995077606519	TOSTOS ROASTED CORN 20g(6X10)	SNACK	60.00	DUS	93,500	96,500	0
8997013590159	TOTAL 16 FLTR	ROKOK	1.00	PCS	19,500	20,500	20,000
8997013590159	TOTAL 16 FLTR	ROKOK	10.00	SLOF	195,000	197,000	0
TRST	TRASI TOMAT(1X10X10X10)	TERASI	1.00	PCS	332	500	0
TRST	TRASI TOMAT(1X10X10X10)	TERASI	10.00	RCG	3,320	4,500	4,250
TRST	TRASI TOMAT(1X10X10X10)	TERASI	100.00	PAK	33,200	38,500	35,900
TRST	TRASI TOMAT(1X10X10X10)	TERASI	1,000.00	DUS	332,000	349,000	0
8999999554972	TRESEMME KERATIN SMTH (40X12)	SHAMPO	1.00	PCS	720	1,000	0
8999999554972	TRESEMME KERATIN SMTH (40X12)	SHAMPO	12.00	RCG	8,643	10,000	9,250
8999999554972	TRESEMME KERATIN SMTH (40X12)	SHAMPO	480.00	DUS	345,734	356,500	0
8999999554989	TRESEMME SCALP CARE(1X40X12)	SHAMPO	1.00	PCS	795	1,000	0
8999999554989	TRESEMME SCALP CARE(1X40X12)	SHAMPO	12.00	RCG	9,536	11,000	10,250
8999999554989	TRESEMME SCALP CARE(1X40X12)	SHAMPO	480.00	DUS	381,453	393,000	0
749921001047	TROPICANASLIM CLASIC (1X25)	GULA	1.00	PCS	912	2,000	1,040
749921001047	TROPICANASLIM CLASIC (1X25)	GULA	25.00	BOX	22,800	26,000	0
749921001122	TROPICANASLIM DIABTX 25SCHT	GULA	1.00	PCS	876	2,000	1,040
749921001122	TROPICANASLIM DIABTX 25SCHT	GULA	25.00	BOX	21,900	26,000	0
991998111415	TUBRUK GADJAH MANIS 23G(1X12X10)	KOPI	1.00	PCS	1,397	2,000	0
991998111415	TUBRUK GADJAH MANIS 23G(1X12X10)	KOPI	10.00	RCG	13,965	15,500	14,850
991998111415	TUBRUK GADJAH MANIS 23G(1X12X10)	KOPI	120.00	DUS	167,582	173,000	0
8996001600696	TUJUH KURMA 189ml(1X24)	MNM	1.00	PCS	9,167	11,500	9,750
8996001600696	TUJUH KURMA 189ml(1X24)	MNM	24.00	DUS	220,000	226,500	0
8997212180014	ULTRA AROMA BALADO 100g(1x10)	BUMBU INSTANT	1.00	PCS	4,600	5,000	4,785
8997212180014	ULTRA AROMA BALADO 100g(1x10)	BUMBU INSTANT	10.00	RCG	46,000	47,000	0
8997212180458	ULTRA AROMA BALADO PDS MNS 100g(1X10)	BUMBU INSTANT	1.00	PCS	4,600	5,000	4,785
8997212180458	ULTRA AROMA BALADO PDS MNS 100g(1X10)	BUMBU INSTANT	10.00	RCG	46,000	47,000	0
8997212180663	ULTRA AROMA CABE BUBUK 50g(1x10)	BUMBU INSTANT	1.00	PCS	3,500	4,000	3,750
8997212180663	ULTRA AROMA CABE BUBUK 50g(1x10)	BUMBU INSTANT	10.00	RCG	35,000	36,000	0
8997212180212	ULTRA AROMA JAGUNG MNIS 100g(1x10)	BUMBU INSTANT	1.00	PCS	4,600	5,000	4,785
8997212180212	ULTRA AROMA JAGUNG MNIS 100g(1x10)	BUMBU INSTANT	10.00	RCG	46,000	47,000	0
8998009010590	ULTRAMILK 125ML COKLT(1X40)	SUSU UHT	1.00	PCS	3,017	3,500	3,250
8998009010590	ULTRAMILK 125ML COKLT(1X40)	SUSU UHT	40.00	DUS	120,680	124,500	0
8998009010569	ULTRAMILK CKLT 200ml(1X24)	SUSU UHT	1.00	PCS	4,604	5,500	4,900
8998009010569	ULTRAMILK CKLT 200ml(1X24)	SUSU UHT	24.00	DUS	110,500	114,000	0
8998009011740	ULTRAMILK CRML 200ML(1X24)	SUSU UHT	1.00	PCS	4,604	5,500	4,900
8998009011740	ULTRAMILK CRML 200ML(1X24)	SUSU UHT	24.00	DUS	110,500	114,000	0
8998009010606	ULTRAMILK KTK STRWBRY 125ml(1X40)	SUSU UHT	1.00	PCS	3,550	4,500	3,750
8998009010606	ULTRAMILK KTK STRWBRY 125ml(1X40)	SUSU UHT	40.00	DUS	142,000	147,000	0
8998009010576	ULTRAMILK STRBRY 200ml(1X24)	SUSU UHT	1.00	PCS	4,604	5,500	4,900
8998009010576	ULTRAMILK STRBRY 200ml(1X24)	SUSU UHT	24.00	DUS	110,500	114,000	0
8998009011702	ULTRAMILK TARO 200ML(1X24)	SUSU UHT	1.00	PCS	4,896	6,000	5,250
8998009011702	ULTRAMILK TARO 200ML(1X24)	SUSU UHT	24.00	DUS	117,499	121,500	0
8998009010927	ULTRAMIMI KIDS STROBERI 125ML	SUSU UHT	1.00	PCS	2,762	4,000	3,000
8998009010927	ULTRAMIMI KIDS STROBERI 125ML	SUSU UHT	40.00	DUS	110,499	114,000	0
8992857010511	VAPE ISI 5(1X60)	OBAT NYAMUK	1.00	BOX	3,200	4,000	3,500
8992857010511	VAPE ISI 5(1X60)	OBAT NYAMUK	60.00	DUS	196,000	202,000	0
VK	VAPE ISI 5+ TEMPAT KALENG	OBAT NYAMUK	1.00	PAK	10,000	15,000	12,000
8999999003098	VASELINE HBL ALOE 200ml(1X12)	COSMETIC	1.00	PCS	23,882	31,000	27,500
